yelp_id,yelp_poi_name,review_count,categories,rating,poi_distance,poi_latitude,poi_longitude,bike_station_id
ECyM2jq83wTVQrf9CEI01A,Burger & Lobster,315,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,915,51.5135487,-0.1322316,23efb32f80a9dcd0e4f61fb44b353ce1
mvds37L7mCurGn3rGPM8ag,Kaffeine,181,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,776,51.51848,-0.14037,23efb32f80a9dcd0e4f61fb44b353ce1
Zc0HW9Q1HAXNkiiyh9G_Lw,Abeno,114,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,584,51.5175591,-0.125158,23efb32f80a9dcd0e4f61fb44b353ce1
ggwDV5tRXMfQJvH2-yZVug,The Barbary,85,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",5.0,854,51.5144480132327,-0.126241173962971,23efb32f80a9dcd0e4f61fb44b353ce1
ZKfiQaOMDu7rfVhmMmQ0bQ,Berners Tavern,128,"[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.5,669,51.5167515074354,-0.135977268218994,23efb32f80a9dcd0e4f61fb44b353ce1
zJNI06Y2zZQFh9OBSFCdgQ,Sketch,941,"[{'alias': 'french', 'title': 'French'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,1256,51.5127614699071,-0.14159163911048,23efb32f80a9dcd0e4f61fb44b353ce1
1TgYqfxkXv6-IB4cvuuy3w,Tea and Tattle,89,"[{'alias': 'british', 'title': 'British'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,493,51.5178680419922,-0.126817002892494,23efb32f80a9dcd0e4f61fb44b353ce1
bz-YqeJaLeQCP85S6e0pig,Roka,141,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,456,51.5189741386939,-0.135395835697745,23efb32f80a9dcd0e4f61fb44b353ce1
R1UKQHTz65dQKkdLjzVEBg,Dishoom,451,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,716,51.5363182978271,-0.125145272091882,025ecd9d4f9708f515a36660227c8f3f
aTjIuf-lCWF6vGYDlQTPSg,Honest Burgers Kings Cross,112,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.5,333,51.5308718,-0.119039104215517,025ecd9d4f9708f515a36660227c8f3f
r34qKF45zXSpYqTXnhq4RA,North Sea Fish Restaurant,180,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,411,51.526474,-0.125051,025ecd9d4f9708f515a36660227c8f3f
B6ayHXLwfYBuIADficAeMg,Caravan Kings Cross,180,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,660,51.5357788239146,-0.125370576153865,025ecd9d4f9708f515a36660227c8f3f
E_3NekwxctQ3BzN7tLKk2A,Casa Tua,51,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,255,51.5276449011142,-0.123588235886524,025ecd9d4f9708f515a36660227c8f3f
FXSGVcfBDYytOHHyLsoCCg,Albertini Restaurant,59,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,390,51.5290298461914,-0.129214003682137,025ecd9d4f9708f515a36660227c8f3f
CQsUI0K8XOAwSR4gN6l55Q,Pizza Union,73,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,289,51.531051655444,-0.11983242244974,025ecd9d4f9708f515a36660227c8f3f
wh4R2zTxcjZw4JcQFNBtog,Aux Pains de Papy,33,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,455,51.5273865,-0.1184675,025ecd9d4f9708f515a36660227c8f3f
kDw0RC24G3714nPXq34q2Q,Wellcome Collection,94,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,840,51.5260571,-0.1340295,025ecd9d4f9708f515a36660227c8f3f
WJThPvvsOuuIK_9ad2QRIg,Roti King,109,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'singaporean', 'title': 'Singaporean'}]",4.0,591,51.5291481,-0.1320656,025ecd9d4f9708f515a36660227c8f3f
q6KDb7nOXgQa5GTWBaCoCQ,Ciao Bella,138,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,807,51.5232425139546,-0.119118084823987,025ecd9d4f9708f515a36660227c8f3f
1lPSja-BUNRJWoBRn9oV7w,"Drink, Shop & Do",70,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,230,51.531336,-0.121145,025ecd9d4f9708f515a36660227c8f3f
bVSdbV-LXvyxik6F7u4KXQ,The Marquis Cornwallis,113,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,605,51.524567356394,-0.12502513122867,025ecd9d4f9708f515a36660227c8f3f
4IpNjfnu3VnM8p7_i4or4Q,German Gymnasium,60,"[{'alias': 'german', 'title': 'German'}]",4.0,300,51.5323975443626,-0.125419827905187,025ecd9d4f9708f515a36660227c8f3f
OyLrjCVSSp5UUAYe9Vm0Hg,Camino,108,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'basque', 'title': 'Basque'}]",3.5,196,51.5312937277784,-0.121793746948242,025ecd9d4f9708f515a36660227c8f3f
fHIKopvPKVG0IJ7cHy3Zow,Piebury Corner,29,"[{'alias': 'british', 'title': 'British'}]",4.5,213,51.5311405,-0.1211956,025ecd9d4f9708f515a36660227c8f3f
lJ5q7EkXvKtku0aUgsTrAw,The Harrison,57,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'british', 'title': 'British'}, {'alias': 'bedbreakfast', 'title': 'Bed & Breakfast'}]",4.0,339,51.527533751588,-0.1206015435123,025ecd9d4f9708f515a36660227c8f3f
WviWKTmXpSZWv7Pdt_7RyQ,Pompidou Cafe,47,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,189,51.5310148,-0.1213579,025ecd9d4f9708f515a36660227c8f3f
hWJYKoBLzeQ6STpTp6FoYw,Paolina's Thai Cafe,49,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'thai', 'title': 'Thai'}]",4.5,362,51.530469,-0.118457,025ecd9d4f9708f515a36660227c8f3f
fwxYUA9SUQfFicYwE-frKw,The Booking Office Bar & Restaurant,62,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'british', 'title': 'British'}]",4.0,160,51.5300419809791,-0.125931963754283,025ecd9d4f9708f515a36660227c8f3f
YRA2VnhFLChIh1ZD31cXjg,The British Museum,1087,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,896,51.518298,-0.126026,4c4028fef9930764b34cc63c411cd29f
r34qKF45zXSpYqTXnhq4RA,North Sea Fish Restaurant,180,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,50,51.526474,-0.125051,4c4028fef9930764b34cc63c411cd29f
bVSdbV-LXvyxik6F7u4KXQ,The Marquis Cornwallis,113,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,209,51.524567356394,-0.12502513122867,4c4028fef9930764b34cc63c411cd29f
E_3NekwxctQ3BzN7tLKk2A,Casa Tua,51,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,218,51.5276449011142,-0.123588235886524,4c4028fef9930764b34cc63c411cd29f
kDw0RC24G3714nPXq34q2Q,Wellcome Collection,94,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,557,51.5260571,-0.1340295,4c4028fef9930764b34cc63c411cd29f
FXSGVcfBDYytOHHyLsoCCg,Albertini Restaurant,59,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,345,51.5290298461914,-0.129214003682137,4c4028fef9930764b34cc63c411cd29f
q6KDb7nOXgQa5GTWBaCoCQ,Ciao Bella,138,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,587,51.5232425139546,-0.119118084823987,4c4028fef9930764b34cc63c411cd29f
aTjIuf-lCWF6vGYDlQTPSg,Honest Burgers Kings Cross,112,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.5,694,51.5308718,-0.119039104215517,4c4028fef9930764b34cc63c411cd29f
tHKiDGayBq4RD0oL-DutCg,Bloomsbury Coffee House,61,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,126,51.525250540481,-0.126389201213277,4c4028fef9930764b34cc63c411cd29f
WJThPvvsOuuIK_9ad2QRIg,Roti King,109,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'singaporean', 'title': 'Singaporean'}]",4.0,523,51.5291481,-0.1320656,4c4028fef9930764b34cc63c411cd29f
LyXXTUzll212_JKMkzC3DQ,49 Cafe,43,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'british', 'title': 'British'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,165,51.5249587,-0.1251605,4c4028fef9930764b34cc63c411cd29f
wh4R2zTxcjZw4JcQFNBtog,Aux Pains de Papy,33,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,532,51.5273865,-0.1184675,4c4028fef9930764b34cc63c411cd29f
Zc0HW9Q1HAXNkiiyh9G_Lw,Abeno,114,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,981,51.5175591,-0.125158,4c4028fef9930764b34cc63c411cd29f
8gqkjHd2E7PHYWNfw0DVvg,Burger and Shake,59,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.0,171,51.525005,-0.125415,4c4028fef9930764b34cc63c411cd29f
1TgYqfxkXv6-IB4cvuuy3w,Tea and Tattle,89,"[{'alias': 'british', 'title': 'British'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,948,51.5178680419922,-0.126817002892494,4c4028fef9930764b34cc63c411cd29f
lJ5q7EkXvKtku0aUgsTrAw,The Harrison,57,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'british', 'title': 'British'}, {'alias': 'bedbreakfast', 'title': 'Bed & Breakfast'}]",4.0,394,51.527533751588,-0.1206015435123,4c4028fef9930764b34cc63c411cd29f
CQsUI0K8XOAwSR4gN6l55Q,Pizza Union,73,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,673,51.531051655444,-0.11983242244974,4c4028fef9930764b34cc63c411cd29f
6XX-pQkWThToOPKiWdrfoQ,Bloomsbury Bowling Lanes,83,"[{'alias': 'bowling', 'title': 'Bowling'}, {'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,313,51.523967,-0.128385,4c4028fef9930764b34cc63c411cd29f
gDP6gDHQGKFry_IkHOGflA,Hare & Tortoise,111,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.5,350,51.5238573117279,-0.122894760945433,4c4028fef9930764b34cc63c411cd29f
oMHEzgfHoufuS8xruS3GHg,Skinners Arms,32,"[{'alias': 'pubs', 'title': 'Pubs'}]",4.5,217,51.5282238,-0.1251041,4c4028fef9930764b34cc63c411cd29f
oK_SLmmAVQg3meguh7LrIA,Dishoom,2215,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,417,51.512447030091,-0.1269579217873,55f4dfcaf7fe3970b8722067a12b2f7f
YRA2VnhFLChIh1ZD31cXjg,The British Museum,1087,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,472,51.518298,-0.126026,55f4dfcaf7fe3970b8722067a12b2f7f
lMVdwKmsxLgqczUXXfgqGg,Punjab Restaurant,584,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.0,259,51.514992,-0.12596,55f4dfcaf7fe3970b8722067a12b2f7f
0B-ag3J18TatG9H9EQohGg,Hawksmoor Seven Dials,372,"[{'alias': 'british', 'title': 'British'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,277,51.5134998914001,-0.12567396291297,55f4dfcaf7fe3970b8722067a12b2f7f
ElxBJGffVB-jV1kMCG9PbQ,The National Gallery,491,"[{'alias': 'artmuseums', 'title': 'Art Museums'}]",4.5,774,51.508929,-0.128302,55f4dfcaf7fe3970b8722067a12b2f7f
Opa8XUwUghxbGFafvubV6A,Monmouth Coffee,323,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,328,51.5143539,-0.1269168,55f4dfcaf7fe3970b8722067a12b2f7f
vzJaHABdXQ154saZvQHzPg,Flat Iron,213,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.5,456,51.5108326561998,-0.124100585093387,55f4dfcaf7fe3970b8722067a12b2f7f
3AqrHgpIbcMXj0q-p_oPzg,Homeslice Neal's Yard,256,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,293,51.5144380966574,-0.126426543278564,55f4dfcaf7fe3970b8722067a12b2f7f
KGfryNuNH5mqYddLll9QCw,Gordon's Wine Bar,431,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,763,51.5079411426091,-0.123381614685059,55f4dfcaf7fe3970b8722067a12b2f7f
ggwDV5tRXMfQJvH2-yZVug,The Barbary,85,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",5.0,280,51.5144480132327,-0.126241173962971,55f4dfcaf7fe3970b8722067a12b2f7f
4ibHPLYd299_m1LOdcqxXw,Savoir Faire,212,"[{'alias': 'french', 'title': 'French'}]",4.5,364,51.5171949,-0.1260125,55f4dfcaf7fe3970b8722067a12b2f7f
Odvs0d73SgqDiOQVPNi0dQ,Kanada-Ya,183,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.5,381,51.51555,-0.127588,55f4dfcaf7fe3970b8722067a12b2f7f
vt3Klo2UTjlvQD4AvU7d2A,Ben's Cookies,160,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,286,51.5122,-0.122449,55f4dfcaf7fe3970b8722067a12b2f7f
pdFiFtol9YI__9ROOXUIYA,Lanzhou Noodle Bar,380,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,530,51.511502,-0.127805,55f4dfcaf7fe3970b8722067a12b2f7f
zdyKTWY6jDasd6Q8BEJdAw,Honest Burgers Meard St - Soho,301,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.5,753,51.5134184063764,-0.132883885733008,55f4dfcaf7fe3970b8722067a12b2f7f
lCgHefM1jTt9l71KbjxO8g,Rock & Sole Plaice,349,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}]",3.5,202,51.5148451460403,-0.125147514045238,55f4dfcaf7fe3970b8722067a12b2f7f
H-l4CDhIZ0uTfyv_lR1p7Q,Belgo Centraal,321,"[{'alias': 'belgian', 'title': 'Belgian'}]",4.0,261,51.5137833644188,-0.125649969207333,55f4dfcaf7fe3970b8722067a12b2f7f
LVtracBONt-BsZ4Vr8_z_g,Barrafina,69,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.5,53,51.5143394,-0.1219044,55f4dfcaf7fe3970b8722067a12b2f7f
ztuEuIDjVTJMklB2OP3rpg,TY Seven Dials - Timberyard,140,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,411,51.5128577362728,-0.127308054907987,55f4dfcaf7fe3970b8722067a12b2f7f
ECyM2jq83wTVQrf9CEI01A,Burger & Lobster,315,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,703,51.5135487,-0.1322316,55f4dfcaf7fe3970b8722067a12b2f7f
YRA2VnhFLChIh1ZD31cXjg,The British Museum,1087,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,830,51.518298,-0.126026,ebe16a8a0722ff26b583e2bda9cd1af4
kDw0RC24G3714nPXq34q2Q,Wellcome Collection,94,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,227,51.5260571,-0.1340295,ebe16a8a0722ff26b583e2bda9cd1af4
r34qKF45zXSpYqTXnhq4RA,North Sea Fish Restaurant,180,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,434,51.526474,-0.125051,ebe16a8a0722ff26b583e2bda9cd1af4
4ibHPLYd299_m1LOdcqxXw,Savoir Faire,212,"[{'alias': 'french', 'title': 'French'}]",4.5,950,51.5171949,-0.1260125,ebe16a8a0722ff26b583e2bda9cd1af4
mvds37L7mCurGn3rGPM8ag,Kaffeine,181,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,972,51.51848,-0.14037,ebe16a8a0722ff26b583e2bda9cd1af4
Rb3xF0gkAwnDHML6okB1FA,Honey & Co,116,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,679,51.5238287,-0.1407882,ebe16a8a0722ff26b583e2bda9cd1af4
FXSGVcfBDYytOHHyLsoCCg,Albertini Restaurant,59,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,447,51.5290298461914,-0.129214003682137,ebe16a8a0722ff26b583e2bda9cd1af4
WJThPvvsOuuIK_9ad2QRIg,Roti King,109,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'singaporean', 'title': 'Singaporean'}]",4.0,459,51.5291481,-0.1320656,ebe16a8a0722ff26b583e2bda9cd1af4
bVSdbV-LXvyxik6F7u4KXQ,The Marquis Cornwallis,113,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,427,51.524567356394,-0.12502513122867,ebe16a8a0722ff26b583e2bda9cd1af4
Zc0HW9Q1HAXNkiiyh9G_Lw,Abeno,114,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,930,51.5175591,-0.125158,ebe16a8a0722ff26b583e2bda9cd1af4
kB4ubRof__n7O0n15HEYUw,Franco Manca,85,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,463,51.5223323133774,-0.13623491712724,ebe16a8a0722ff26b583e2bda9cd1af4
ZKfiQaOMDu7rfVhmMmQ0bQ,Berners Tavern,128,"[{'alias': 'british', 'title': 'British'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.5,981,51.5167515074354,-0.135977268218994,ebe16a8a0722ff26b583e2bda9cd1af4
bz-YqeJaLeQCP85S6e0pig,Roka,141,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,736,51.5189741386939,-0.135395835697745,ebe16a8a0722ff26b583e2bda9cd1af4
XeAaUJWcS9RZsE80a1UxjA,Mestizo,162,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,608,51.52752,-0.1387649,ebe16a8a0722ff26b583e2bda9cd1af4
d28OFF6NbzsRC8SKDF95Ig,Kitchen Table,38,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.5,630,51.520415,-0.136485,ebe16a8a0722ff26b583e2bda9cd1af4
8jNOl4h8Z6iibXxY6Tx3vQ,ICCo,151,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,699,51.519545,-0.136045,ebe16a8a0722ff26b583e2bda9cd1af4
1TgYqfxkXv6-IB4cvuuy3w,Tea and Tattle,89,"[{'alias': 'british', 'title': 'British'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,855,51.5178680419922,-0.126817002892494,ebe16a8a0722ff26b583e2bda9cd1af4
q6KDb7nOXgQa5GTWBaCoCQ,Ciao Bella,138,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,857,51.5232425139546,-0.119118084823987,ebe16a8a0722ff26b583e2bda9cd1af4
eNhwKJGzpgtziHJ_i9xrzg,Fish Bone,87,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'british', 'title': 'British'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,723,51.522088,-0.140496,ebe16a8a0722ff26b583e2bda9cd1af4
E_3NekwxctQ3BzN7tLKk2A,Casa Tua,51,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,598,51.5276449011142,-0.123588235886524,ebe16a8a0722ff26b583e2bda9cd1af4
YRA2VnhFLChIh1ZD31cXjg,The British Museum,1087,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,1220,51.518298,-0.126026,d68d55f9fc5a6ecc846d4e51d9bab5bd
kDw0RC24G3714nPXq34q2Q,Wellcome Collection,94,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,198,51.5260571,-0.1340295,d68d55f9fc5a6ecc846d4e51d9bab5bd
R1UKQHTz65dQKkdLjzVEBg,Dishoom,451,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,1252,51.5363182978271,-0.125145272091882,d68d55f9fc5a6ecc846d4e51d9bab5bd
XeAaUJWcS9RZsE80a1UxjA,Mestizo,162,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,201,51.52752,-0.1387649,d68d55f9fc5a6ecc846d4e51d9bab5bd
Rb3xF0gkAwnDHML6okB1FA,Honey & Co,116,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,508,51.5238287,-0.1407882,d68d55f9fc5a6ecc846d4e51d9bab5bd
WJThPvvsOuuIK_9ad2QRIg,Roti King,109,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'singaporean', 'title': 'Singaporean'}]",4.0,342,51.5291481,-0.1320656,d68d55f9fc5a6ecc846d4e51d9bab5bd
mvds37L7mCurGn3rGPM8ag,Kaffeine,181,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,1031,51.51848,-0.14037,d68d55f9fc5a6ecc846d4e51d9bab5bd
FXSGVcfBDYytOHHyLsoCCg,Albertini Restaurant,59,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,517,51.5290298461914,-0.129214003682137,d68d55f9fc5a6ecc846d4e51d9bab5bd
r34qKF45zXSpYqTXnhq4RA,North Sea Fish Restaurant,180,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",4.0,754,51.526474,-0.125051,d68d55f9fc5a6ecc846d4e51d9bab5bd
eNhwKJGzpgtziHJ_i9xrzg,Fish Bone,87,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'british', 'title': 'British'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,657,51.522088,-0.140496,d68d55f9fc5a6ecc846d4e51d9bab5bd
F_uxkbhoEOvI_LBa50VsJQ,Diwana Bhel Poori House,90,"[{'alias': 'indpak', 'title': 'Indian'}]",3.5,43,51.5270912,-0.1363756,d68d55f9fc5a6ecc846d4e51d9bab5bd
kB4ubRof__n7O0n15HEYUw,Franco Manca,85,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,555,51.5223323133774,-0.13623491712724,d68d55f9fc5a6ecc846d4e51d9bab5bd
qTbw0h1c3XKUBfnI1t_Alw,Shah Tandoori,28,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,172,51.526543,-0.13785,d68d55f9fc5a6ecc846d4e51d9bab5bd
d28OFF6NbzsRC8SKDF95Ig,Kitchen Table,38,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.5,768,51.520415,-0.136485,d68d55f9fc5a6ecc846d4e51d9bab5bd
bz-YqeJaLeQCP85S6e0pig,Roka,141,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,929,51.5189741386939,-0.135395835697745,d68d55f9fc5a6ecc846d4e51d9bab5bd
8jNOl4h8Z6iibXxY6Tx3vQ,ICCo,151,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,865,51.519545,-0.136045,d68d55f9fc5a6ecc846d4e51d9bab5bd
PYwzVOvFIjwCMNYV5upPwg,The Attendant,80,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,955,51.5192470995905,-0.140738025145255,d68d55f9fc5a6ecc846d4e51d9bab5bd
B6ayHXLwfYBuIADficAeMg,Caravan Kings Cross,180,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,1195,51.5357788239146,-0.125370576153865,d68d55f9fc5a6ecc846d4e51d9bab5bd
bVSdbV-LXvyxik6F7u4KXQ,The Marquis Cornwallis,113,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}]",4.0,822,51.524567356394,-0.12502513122867,d68d55f9fc5a6ecc846d4e51d9bab5bd
E_3NekwxctQ3BzN7tLKk2A,Casa Tua,51,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,863,51.5276449011142,-0.123588235886524,d68d55f9fc5a6ecc846d4e51d9bab5bd
YRA2VnhFLChIh1ZD31cXjg,The British Museum,1087,"[{'alias': 'museums', 'title': 'Museums'}]",4.5,1133,51.518298,-0.126026,0c01f449802222cdd504c8eafa0322a4
R1UKQHTz65dQKkdLjzVEBg,Dishoom,451,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,1111,51.5363182978271,-0.125145272091882,0c01f449802222cdd504c8eafa0322a4
wh4R2zTxcjZw4JcQFNBtog,Aux Pains de Papy,33,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",5.0,16,51.5273865,-0.1184675,0c01f449802222cdd504c8eafa0322a4
